{'reward_ctrl': -0.19475688626170531, 'reward_dist': -0.11215734920258476}
{'reward_ctrl': -0.95239952665978977, 'reward_dist': -0.24798067427019721}
{'reward_ctrl': -1.6772071417990131, 'reward_dist': -0.23681056707521259}
{'reward_ctrl': -0.33620557468163292, 'reward_dist': -0.23055970311561905}
{'reward_ctrl': -0.3196372024722981, 'reward_dist': -0.23667239627286349}
{'reward_ctrl': -0.94962834035949406, 'reward_dist': -0.24915107121080873}
{'reward_ctrl': -0.86295953548762216, 'reward_dist': -0.25931669054011863}
{'reward_ctrl': -0.54155760705210398, 'reward_dist': -0.26821304082798386}
{'reward_ctrl': -0.06067038004089307, 'reward_dist': -0.28193700039596509}
{'reward_ctrl': -0.20945981808026404, 'reward_dist': -0.29488023203648106}
{'reward_ctrl': -0.68072453294585289, 'reward_dist': -0.30816479311023992}
{'reward_ctrl': -0.23487111161494434, 'reward_dist': -0.32462754294714252}
{'reward_ctrl': -0.05844050139825907, 'reward_dist': -0.34221838016595441}
{'reward_ctrl': -1.3115517178868912, 'reward_dist': -0.35799043208472375}
{'reward_ctrl': -0.93752760628301657, 'reward_dist': -0.36965640170999298}
{'reward_ctrl': -0.91927280973989423, 'reward_dist': -0.37384546641255095}
{'reward_ctrl': -0.80193810714656977, 'reward_dist': -0.3730517041609237}
{'reward_ctrl': -0.17215057391239297, 'reward_dist': -0.36556825935528059}
{'reward_ctrl': -1.5525377985911677, 'reward_dist': -0.35197062729696338}
{'reward_ctrl': -0.53486749119909205, 'reward_dist': -0.33334815286340608}
{'reward_ctrl': -0.99208633721724726, 'reward_dist': -0.30801137229719694}
{'reward_ctrl': -0.93807028233682377, 'reward_dist': -0.2772792280698772}
{'reward_ctrl': -0.46169301978938382, 'reward_dist': -0.24174936277879419}
{'reward_ctrl': -0.96019314538049383, 'reward_dist': -0.21122097152339342}
{'reward_ctrl': -0.28574049971658133, 'reward_dist': -0.20728800169037379}
{'reward_ctrl': -0.05019545193902266, 'reward_dist': -0.20819916778707886}
{'reward_ctrl': -0.62396631519326173, 'reward_dist': -0.20192742170016481}
{'reward_ctrl': -1.1841155105671888, 'reward_dist': -0.19223982966302763}
{'reward_ctrl': -0.51433737564499737, 'reward_dist': -0.18546375218851838}
{'reward_ctrl': -0.69950445894749635, 'reward_dist': -0.18081667407201549}
{'reward_ctrl': -1.3266514417299644, 'reward_dist': -0.17973951765388133}
{'reward_ctrl': -0.073353468200498484, 'reward_dist': -0.18065167457795667}
{'reward_ctrl': -1.0290194048489698, 'reward_dist': -0.1836648379473777}
{'reward_ctrl': -0.63020996771414994, 'reward_dist': -0.19014709609403424}
{'reward_ctrl': -0.29279922590433666, 'reward_dist': -0.19614200028068018}
{'reward_ctrl': -0.94330844819114135, 'reward_dist': -0.2028987979360779}
{'reward_ctrl': -0.51233872170232342, 'reward_dist': -0.21074660015884503}
{'reward_ctrl': -1.3147134395333087, 'reward_dist': -0.21603395948127713}
{'reward_ctrl': -0.81045881286716215, 'reward_dist': -0.16949359657789764}
{'reward_ctrl': -0.61314427260290727, 'reward_dist': -0.16643919057281606}
{'reward_ctrl': -0.040311643804923518, 'reward_dist': -0.15674614412659826}
{'reward_ctrl': -0.73121584176292032, 'reward_dist': -0.14395185462286023}
{'reward_ctrl': -1.3453018990335055, 'reward_dist': -0.13425915507468603}
{'reward_ctrl': -0.98091322376643753, 'reward_dist': -0.13520788796525007}
{'reward_ctrl': -1.797326430293797, 'reward_dist': -0.151271182048833}
{'reward_ctrl': -0.77374197888541751, 'reward_dist': -0.17065187208810562}
{'reward_ctrl': -0.98579900995418079, 'reward_dist': -0.18220844426552699}
{'reward_ctrl': -0.92913144356160104, 'reward_dist': -0.19612443168914911}
{'reward_ctrl': -0.42177524848787151, 'reward_dist': -0.21193821343841976}
{'reward_ctrl': -1.1605345871880988, 'reward_dist': -0.22178434136549038}
{'reward_ctrl': -0.83714498227832834, 'reward_dist': -0.22972827655126038}
{'reward_ctrl': -1.0055143520183862, 'reward_dist': -0.23672378536732228}
{'reward_ctrl': -1.4643932190771163, 'reward_dist': -0.24613028590182726}
{'reward_ctrl': -0.93205129209213611, 'reward_dist': -0.25263904743825111}
{'reward_ctrl': -0.084788073372454004, 'reward_dist': -0.25438739943691147}
{'reward_ctrl': -1.0063122720902506, 'reward_dist': -0.25767913978289342}
{'reward_ctrl': -1.0943584390165795, 'reward_dist': -0.26490042720468188}
{'reward_ctrl': -0.43751470988167523, 'reward_dist': -0.27399272722924733}
{'reward_ctrl': -0.16719070906396979, 'reward_dist': -0.28201239209475648}
{'reward_ctrl': -0.84179537817163086, 'reward_dist': -0.28799359819859216}
{'reward_ctrl': -0.35843596043931714, 'reward_dist': -0.28805230576193819}
{'reward_ctrl': -0.83843138861315003, 'reward_dist': -0.28172192409619101}
{'reward_ctrl': -0.35439971062553599, 'reward_dist': -0.27152645284861615}
{'reward_ctrl': -0.15576537867205303, 'reward_dist': -0.25992667689455717}
{'reward_ctrl': -0.31280530140498414, 'reward_dist': -0.24787625876048267}
{'reward_ctrl': -0.71868789847741088, 'reward_dist': -0.2358616475155125}
{'reward_ctrl': -0.36704363061826584, 'reward_dist': -0.22527315250893379}
{'reward_ctrl': -1.1432624882552052, 'reward_dist': -0.21758179546674242}
{'reward_ctrl': -0.95579535899742107, 'reward_dist': -0.21304072122154558}
{'reward_ctrl': -0.7794116074845554, 'reward_dist': -0.20895016878967768}
{'reward_ctrl': -1.1673043063854469, 'reward_dist': -0.20247294597108451}
{'reward_ctrl': -0.66427007474657862, 'reward_dist': -0.19679769824564511}
{'reward_ctrl': -0.96288118770450637, 'reward_dist': -0.19107593726606631}
{'reward_ctrl': -0.77440373800774764, 'reward_dist': -0.18364017077022624}
{'reward_ctrl': -0.18922384540211135, 'reward_dist': -0.17831887378233655}
{'reward_ctrl': -0.66739624001492848, 'reward_dist': -0.17515965423480218}
{'reward_ctrl': -0.55753469578995163, 'reward_dist': -0.17408648584805528}
{'reward_ctrl': -1.1612325735632429, 'reward_dist': -0.1735961963776039}
{'reward_ctrl': -1.2293354762183406, 'reward_dist': -0.17207683727290854}
{'reward_ctrl': -0.39773465169316041, 'reward_dist': -0.16725307344486273}
{'reward_ctrl': -0.45358214802051222, 'reward_dist': -0.15905233484748485}
{'reward_ctrl': -0.55287753809394236, 'reward_dist': -0.1511881300239194}
{'reward_ctrl': -1.1593320130715108, 'reward_dist': -0.14194451054801943}
{'reward_ctrl': -0.80451729406356431, 'reward_dist': -0.12801239595443356}
{'reward_ctrl': -0.0070020405828975976, 'reward_dist': -0.10991892013850615}
{'reward_ctrl': -0.42270701051764376, 'reward_dist': -0.091442008342655826}
{'reward_ctrl': -0.5260041594078404, 'reward_dist': -0.078615939090120601}
{'reward_ctrl': -0.88755530734505361, 'reward_dist': -0.073203842620225515}
{'reward_ctrl': -0.35958244056287902, 'reward_dist': -0.28566850462474364}
{'reward_ctrl': -0.84703460455206725, 'reward_dist': -0.28593069619791206}
{'reward_ctrl': -0.0085327081930494011, 'reward_dist': -0.28598334616820659}
{'reward_ctrl': -0.99605095562798729, 'reward_dist': -0.28532961048672234}
{'reward_ctrl': -0.99785662479072479, 'reward_dist': -0.28303479982155438}
{'reward_ctrl': -0.50853165591507499, 'reward_dist': -0.28193271161185068}
{'reward_ctrl': -0.87306697651039744, 'reward_dist': -0.28514617078195498}
{'reward_ctrl': -0.52041443363661943, 'reward_dist': -0.29150378113750369}
{'reward_ctrl': -0.0062201432192227945, 'reward_dist': -0.29762249083841841}
{'reward_ctrl': -0.87209128783472611, 'reward_dist': -0.29893434124464269}
{'reward_ctrl': -0.7360676860776687, 'reward_dist': -0.29625333338238707}
{'reward_ctrl': -0.31152681325371978, 'reward_dist': -0.28937640314152369}
{'reward_ctrl': -1.691766563429443, 'reward_dist': -0.28082108227885794}
{'reward_ctrl': -0.79234193364229111, 'reward_dist': -0.27585067768062255}
{'reward_ctrl': -0.28653916011924002, 'reward_dist': -0.27729376349390594}
{'reward_ctrl': -1.6992847850340378, 'reward_dist': -0.28274792092380036}
{'reward_ctrl': -1.3004808315271292, 'reward_dist': -0.28673360244531959}
{'reward_ctrl': -0.37956098611044647, 'reward_dist': -0.29099642341580018}
{'reward_ctrl': -0.81316365195108464, 'reward_dist': -0.29635090300011285}
{'reward_ctrl': -0.88830012045236462, 'reward_dist': -0.30147180150398706}
{'reward_ctrl': -0.081375456537123969, 'reward_dist': -0.30880048457337911}
{'reward_ctrl': -1.1337392442580425, 'reward_dist': -0.31656109247433617}
{'reward_ctrl': -0.98411034895502036, 'reward_dist': -0.32105853574322785}
{'reward_ctrl': -0.38038963225574129, 'reward_dist': -0.32354391696468754}
{'reward_ctrl': -1.5922120840964942, 'reward_dist': -0.32591058888418351}
{'reward_ctrl': -0.11123017850894851, 'reward_dist': -0.32780657387035206}
{'reward_ctrl': -0.44596008082767541, 'reward_dist': -0.33047009360871094}
{'reward_ctrl': -0.72145914901469121, 'reward_dist': -0.33180178509976022}
{'reward_ctrl': -0.75714997849999521, 'reward_dist': -0.33046238682890072}
{'reward_ctrl': -0.041461825372515249, 'reward_dist': -0.32876177275564611}
{'reward_ctrl': -0.85646983396738685, 'reward_dist': -0.32818723554935375}
{'reward_ctrl': -0.59614328436513031, 'reward_dist': -0.32812015774046788}
{'reward_ctrl': -0.63428962639620579, 'reward_dist': -0.32935868327113133}
{'reward_ctrl': -0.87558685266456471, 'reward_dist': -0.33029700119837702}
{'reward_ctrl': -0.79671863688316336, 'reward_dist': -0.33191280180223121}
{'reward_ctrl': -0.8968400947971169, 'reward_dist': -0.33543058622613819}
{'reward_ctrl': -0.023645730363041621, 'reward_dist': -0.33857537900959295}
{'reward_ctrl': -0.96509306259643068, 'reward_dist': -0.33812332586214089}
{'reward_ctrl': -0.080906146341041346, 'reward_dist': -0.33463067687659648}
{'reward_ctrl': -0.77659726300485243, 'reward_dist': -0.33043268836796252}
{'reward_ctrl': -0.58168321893628749, 'reward_dist': -0.32346454614421982}
{'reward_ctrl': -0.73727313383613602, 'reward_dist': -0.31464816201057821}
{'reward_ctrl': -0.7012578707515319, 'reward_dist': -0.30424325254097889}
{'reward_ctrl': -0.73007669321162361, 'reward_dist': -0.29165971820988151}
{'reward_ctrl': -0.29099901040143977, 'reward_dist': -0.27700171293502529}
{'reward_ctrl': -0.91923414285458893, 'reward_dist': -0.25865697015484007}
{'reward_ctrl': -0.31617034573646374, 'reward_dist': -0.2345535001385424}
{'reward_ctrl': -0.98310154513683046, 'reward_dist': -0.20649173115042213}
{'reward_ctrl': -1.4562156978920682, 'reward_dist': -0.17741533490666553}
{'reward_ctrl': -0.8628960618318835, 'reward_dist': -0.15186332323115906}
{'reward_ctrl': -0.40153593385890041, 'reward_dist': -0.083733237545622022}
{'reward_ctrl': -0.79523417914086969, 'reward_dist': -0.083698048493921415}
{'reward_ctrl': -0.88523294919294937, 'reward_dist': -0.083806218298594914}
{'reward_ctrl': -0.058364620251858394, 'reward_dist': -0.083475808866767934}
{'reward_ctrl': -1.2454626359455307, 'reward_dist': -0.084669040565690426}
{'reward_ctrl': -1.4781815171713926, 'reward_dist': -0.09123171964752444}
{'reward_ctrl': -0.70014858149085579, 'reward_dist': -0.11114905964488336}
{'reward_ctrl': -1.1373606994842, 'reward_dist': -0.14138144417421111}
{'reward_ctrl': -0.86810711634819482, 'reward_dist': -0.17559565072766745}
{'reward_ctrl': -0.63478547418772524, 'reward_dist': -0.20417968969337572}
{'reward_ctrl': -0.24857390145415267, 'reward_dist': -0.22462806523670614}
{'reward_ctrl': -0.04914366397462179, 'reward_dist': -0.23709867528668557}
{'reward_ctrl': -1.4557304963551481, 'reward_dist': -0.23711010280414782}
{'reward_ctrl': -0.95195943284712192, 'reward_dist': -0.22992731478863551}
{'reward_ctrl': -0.83324447369677079, 'reward_dist': -0.22103839142038623}
{'reward_ctrl': -0.76372178242068745, 'reward_dist': -0.21263264615289312}
{'reward_ctrl': -0.63783137052481964, 'reward_dist': -0.20582139858765255}
{'reward_ctrl': -1.4349549045757131, 'reward_dist': -0.19655416093281627}
{'reward_ctrl': -1.1392250282611769, 'reward_dist': -0.1770811084391741}
{'reward_ctrl': -0.013148348291478616, 'reward_dist': -0.14785500819220354}
{'reward_ctrl': -0.40145261105967545, 'reward_dist': -0.12049749864313013}
{'reward_ctrl': -1.2945074842473039, 'reward_dist': -0.10594328807952885}
{'reward_ctrl': -1.7440893334910683, 'reward_dist': -0.10855875009097664}
{'reward_ctrl': -1.0689776063201084, 'reward_dist': -0.11714407753300607}
{'reward_ctrl': -1.1531738345894822, 'reward_dist': -0.11728200824633653}
{'reward_ctrl': -0.35183010710739493, 'reward_dist': -0.11838711974338975}
{'reward_ctrl': -0.55516617730332007, 'reward_dist': -0.1220448969088135}
{'reward_ctrl': -0.63311340538031813, 'reward_dist': -0.12494384114999905}
{'reward_ctrl': -0.55338181674728459, 'reward_dist': -0.12863928072596173}
{'reward_ctrl': -1.3294404898593093, 'reward_dist': -0.13419832197017337}
{'reward_ctrl': -0.17535546102546615, 'reward_dist': -0.14112670214584844}
{'reward_ctrl': -1.4658316844474149, 'reward_dist': -0.15136045182961302}
{'reward_ctrl': -0.37551711459549147, 'reward_dist': -0.16121332954711054}
{'reward_ctrl': -0.79276788065893378, 'reward_dist': -0.17015111005446676}
{'reward_ctrl': -0.56619138713031969, 'reward_dist': -0.18299425214493167}
{'reward_ctrl': -1.643211662425327, 'reward_dist': -0.19653240243261791}
{'reward_ctrl': -1.2347616180632885, 'reward_dist': -0.20368785026988503}
{'reward_ctrl': -0.35222351486947268, 'reward_dist': -0.20242074847254563}
{'reward_ctrl': -0.8586474345360684, 'reward_dist': -0.19416962258487955}
{'reward_ctrl': -1.1864815131952797, 'reward_dist': -0.18141179935830323}
{'reward_ctrl': -0.21236030600144973, 'reward_dist': -0.1691577336040439}
{'reward_ctrl': -0.051048955801278884, 'reward_dist': -0.15942069841541462}
{'reward_ctrl': -0.55571125429973744, 'reward_dist': -0.14964412690698367}
{'reward_ctrl': -0.85307300990845114, 'reward_dist': -0.14135067264327783}
{'reward_ctrl': -0.79130926683249359, 'reward_dist': -0.13167869336113491}
{'reward_ctrl': -0.095096749941383882, 'reward_dist': -0.12684618568140846}
{'reward_ctrl': -0.11183518360599452, 'reward_dist': -0.12615116985705249}
{'reward_ctrl': -0.81621752206327769, 'reward_dist': -0.12549975268094168}
{'reward_ctrl': -0.093510618757764077, 'reward_dist': -0.1272605736033493}
{'reward_ctrl': -0.23012393221321803, 'reward_dist': -0.13253700217602821}
{'reward_ctrl': -0.073732369576690965, 'reward_dist': -0.068110968580017653}
{'reward_ctrl': -0.66587696163748233, 'reward_dist': -0.066089929240768341}
{'reward_ctrl': -0.1800678657586687, 'reward_dist': -0.065234787345201328}
{'reward_ctrl': -0.62555746109169241, 'reward_dist': -0.070958973848827017}
{'reward_ctrl': -0.713752021276987, 'reward_dist': -0.073549717268304296}
{'reward_ctrl': -0.76717032974902954, 'reward_dist': -0.075089137125401675}
{'reward_ctrl': -0.43626593002553193, 'reward_dist': -0.086928312365202196}
{'reward_ctrl': -1.3128345364281042, 'reward_dist': -0.10222916684322825}
{'reward_ctrl': -0.58362547323359637, 'reward_dist': -0.10743673889793258}
{'reward_ctrl': -0.43523830808727454, 'reward_dist': -0.10939619381976784}
{'reward_ctrl': -0.77162596221938928, 'reward_dist': -0.12015323024896296}
{'reward_ctrl': -0.98827643081317929, 'reward_dist': -0.13218400360746385}
{'reward_ctrl': -0.07597528063792873, 'reward_dist': -0.14473429040756888}
{'reward_ctrl': -0.034514724168699835, 'reward_dist': -0.15705152853350726}
{'reward_ctrl': -0.16572297051263149, 'reward_dist': -0.1647328218787513}
{'reward_ctrl': -0.7246116328742781, 'reward_dist': -0.16757939389964796}
{'reward_ctrl': -1.0798420271985378, 'reward_dist': -0.16565295416531586}
{'reward_ctrl': -1.1145073995393089, 'reward_dist': -0.16305046778378438}
{'reward_ctrl': -0.45304691973272521, 'reward_dist': -0.17163360650085446}
{'reward_ctrl': -1.1301992659341757, 'reward_dist': -0.17748279343621676}
{'reward_ctrl': -0.62528333295546468, 'reward_dist': -0.17389636931254629}
{'reward_ctrl': -0.51450010700716664, 'reward_dist': -0.16905176919729253}
{'reward_ctrl': -0.066471147009840997, 'reward_dist': -0.16667689347760078}
{'reward_ctrl': -0.10359832880963209, 'reward_dist': -0.16974744162748912}
{'reward_ctrl': -0.1001457059781644, 'reward_dist': -0.17741309535668637}
{'reward_ctrl': -0.38251516466193913, 'reward_dist': -0.18849251408128739}
{'reward_ctrl': -0.45997099730306712, 'reward_dist': -0.20522062819727127}
{'reward_ctrl': -0.95957066730780238, 'reward_dist': -0.22426317367985632}
{'reward_ctrl': -1.0083025407388371, 'reward_dist': -0.2437936589192331}
{'reward_ctrl': -0.59525675665219246, 'reward_dist': -0.25895876120514461}
{'reward_ctrl': -1.1385777954998932, 'reward_dist': -0.26558542599434642}
{'reward_ctrl': -0.75162381687492297, 'reward_dist': -0.27441627724332934}
{'reward_ctrl': -1.0575771145081285, 'reward_dist': -0.28440230106931802}
{'reward_ctrl': -0.088285549100950822, 'reward_dist': -0.28751265854351649}
{'reward_ctrl': -1.0827455182892431, 'reward_dist': -0.28622388276110483}
{'reward_ctrl': -0.18422614924618097, 'reward_dist': -0.28734693125160704}
{'reward_ctrl': -1.9107758492469027, 'reward_dist': -0.29308913103114043}
{'reward_ctrl': -0.2593175773341973, 'reward_dist': -0.30265343308316134}
{'reward_ctrl': -0.83507055398743635, 'reward_dist': -0.31511120120661662}
{'reward_ctrl': -1.4101292458385499, 'reward_dist': -0.3273381569804481}
{'reward_ctrl': -1.0383191208513469, 'reward_dist': -0.33861359400476776}
{'reward_ctrl': -0.97462960160490675, 'reward_dist': -0.3465707626277077}
{'reward_ctrl': -0.55753677805343826, 'reward_dist': -0.34421704647249801}
{'reward_ctrl': -0.70452043152800259, 'reward_dist': -0.32310681729194363}
{'reward_ctrl': -0.16773931237218437, 'reward_dist': -0.28053577835860982}
{'reward_ctrl': -0.61554695985805741, 'reward_dist': -0.22196547167620698}
{'reward_ctrl': -1.8652254129268562, 'reward_dist': -0.16180935927284404}
{'reward_ctrl': -0.0067662992356824631, 'reward_dist': -0.092306542981218667}
{'reward_ctrl': -1.0438096770931378, 'reward_dist': -0.018171462851949878}
{'reward_ctrl': -0.49998658421363018, 'reward_dist': -0.060565128638503767}
{'reward_ctrl': -0.79651294480374346, 'reward_dist': -0.14416979910266153}
{'reward_ctrl': -0.78592201957479346, 'reward_dist': -0.14469363170724753}
{'reward_ctrl': -0.26433543651527164, 'reward_dist': -0.14731074692912452}
{'reward_ctrl': -1.0643739194902626, 'reward_dist': -0.15176575996562094}
{'reward_ctrl': -1.3952525213719924, 'reward_dist': -0.15693354760358763}
{'reward_ctrl': -0.46938654986092615, 'reward_dist': -0.16451143585765052}
{'reward_ctrl': -1.6470368003675406, 'reward_dist': -0.17617693183667779}
{'reward_ctrl': -1.079084965730452, 'reward_dist': -0.18625935504011279}
{'reward_ctrl': -1.3735102935947585, 'reward_dist': -0.18940799723218946}
{'reward_ctrl': -0.53889403034288097, 'reward_dist': -0.18782259336125226}
{'reward_ctrl': -0.8410201022966155, 'reward_dist': -0.18299431390490115}
{'reward_ctrl': -1.2962416699227619, 'reward_dist': -0.17904386246617104}
{'reward_ctrl': -0.14144664656281614, 'reward_dist': -0.18132236463121831}
{'reward_ctrl': -0.71763964220197807, 'reward_dist': -0.18777489242150727}
{'reward_ctrl': -1.396752717104659, 'reward_dist': -0.19278322946369228}
{'reward_ctrl': -1.6016437040474374, 'reward_dist': -0.1944293280388065}
{'reward_ctrl': -1.1278283020178186, 'reward_dist': -0.19163861047119837}
{'reward_ctrl': -1.6479727692209747, 'reward_dist': -0.18590747094691704}
{'reward_ctrl': -0.19857489933799644, 'reward_dist': -0.17497901448320183}
{'reward_ctrl': -1.0969907494594886, 'reward_dist': -0.15783675714312179}
{'reward_ctrl': -0.45358217256943312, 'reward_dist': -0.13890791064082661}
{'reward_ctrl': -0.46959535582608786, 'reward_dist': -0.11994795760477966}
{'reward_ctrl': -0.25802047041442072, 'reward_dist': -0.10444041571757151}
{'reward_ctrl': -1.5870947698762241, 'reward_dist': -0.091971323635618191}
{'reward_ctrl': -0.23176536963119179, 'reward_dist': -0.087532060934711997}
{'reward_ctrl': -0.21275751273154334, 'reward_dist': -0.088249561826154233}
{'reward_ctrl': -0.084687941358153898, 'reward_dist': -0.089568003822528636}
{'reward_ctrl': -1.1742303418661866, 'reward_dist': -0.091362008002602274}
{'reward_ctrl': -0.42873381458451931, 'reward_dist': -0.094873205995726018}
{'reward_ctrl': -0.59829278886258774, 'reward_dist': -0.10094696874396571}
{'reward_ctrl': -0.15035709949600057, 'reward_dist': -0.10924785251970476}
{'reward_ctrl': -1.4146151047456266, 'reward_dist': -0.11907975770069282}
{'reward_ctrl': -0.40641675583101866, 'reward_dist': -0.12895810747377948}
{'reward_ctrl': -1.0051761140220077, 'reward_dist': -0.13986939840997745}
{'reward_ctrl': -0.3287285756914225, 'reward_dist': -0.14854256336349728}
{'reward_ctrl': -0.64860250711406409, 'reward_dist': -0.1553213999567688}
{'reward_ctrl': -0.51107952646085786, 'reward_dist': -0.16469328108742759}
{'reward_ctrl': -1.2502318632446741, 'reward_dist': -0.17339217988247052}
{'reward_ctrl': -0.26143088123478736, 'reward_dist': -0.18142517871600966}
{'reward_ctrl': -0.749466244716819, 'reward_dist': -0.19035509880639948}
{'reward_ctrl': -0.20451376532726998, 'reward_dist': -0.2003039888361374}
{'reward_ctrl': -0.29708521244387037, 'reward_dist': -0.21268779872780796}
{'reward_ctrl': -0.33599816761669338, 'reward_dist': -0.22618221485577444}
{'reward_ctrl': -0.079801730919607294, 'reward_dist': -0.23976241160906167}
{'reward_ctrl': -0.74280629415615695, 'reward_dist': -0.25167197585760837}
{'reward_ctrl': -0.39685064912337648, 'reward_dist': -0.25913106590469664}
{'reward_ctrl': -0.47981220180348794, 'reward_dist': -0.26285144008148775}
{'reward_ctrl': -0.86067334523442129, 'reward_dist': -0.26522824726679578}
{'reward_ctrl': -1.1433869135373727, 'reward_dist': -0.2648744645032412}
{'reward_ctrl': -0.46099454251459981, 'reward_dist': -0.25872918910726123}
{'reward_ctrl': -0.067733980409814848, 'reward_dist': -0.15086499077917537}
{'reward_ctrl': -0.50639473643358601, 'reward_dist': -0.14913549111617722}
{'reward_ctrl': -0.79674710274056193, 'reward_dist': -0.14647125556571611}
{'reward_ctrl': -0.67759619878607114, 'reward_dist': -0.13651386069579927}
{'reward_ctrl': -0.61595240112616301, 'reward_dist': -0.11267695848950456}
{'reward_ctrl': -0.90594724260668213, 'reward_dist': -0.090818547815523676}
{'reward_ctrl': -0.47991249933788604, 'reward_dist': -0.069936711034499874}
{'reward_ctrl': -0.32455049858294954, 'reward_dist': -0.040704326065817385}
{'reward_ctrl': -0.046157523169187406, 'reward_dist': -0.031602437997714707}
{'reward_ctrl': -0.026006117083223857, 'reward_dist': -0.049871170419600895}
{'reward_ctrl': -0.71052359258139819, 'reward_dist': -0.0719977747894604}
{'reward_ctrl': -0.84806887275795995, 'reward_dist': -0.10043072740897609}
{'reward_ctrl': -1.7278376278189633, 'reward_dist': -0.12695263501264728}
{'reward_ctrl': -0.97836390205190482, 'reward_dist': -0.14174895158886897}
{'reward_ctrl': -0.058244925097389329, 'reward_dist': -0.15173829862030463}
{'reward_ctrl': -0.53587189328695262, 'reward_dist': -0.16012685683443734}
{'reward_ctrl': -0.99398782984981215, 'reward_dist': -0.16957275434911698}
{'reward_ctrl': -0.016847669831283836, 'reward_dist': -0.1801183809854901}
{'reward_ctrl': -0.60642655704914339, 'reward_dist': -0.18960964170593114}
{'reward_ctrl': -1.545848871736915, 'reward_dist': -0.19892813394214096}
{'reward_ctrl': -1.040427292043526, 'reward_dist': -0.20318859542844619}
{'reward_ctrl': -1.5300826462533663, 'reward_dist': -0.20646589840793558}
{'reward_ctrl': -0.21234923168372699, 'reward_dist': -0.21275812513923073}
{'reward_ctrl': -0.52659190465493588, 'reward_dist': -0.21931007195108518}
{'reward_ctrl': -0.5326768582309851, 'reward_dist': -0.22613429135464377}
{'reward_ctrl': -0.013043271219883813, 'reward_dist': -0.23148615920884624}
{'reward_ctrl': -0.93076043464457481, 'reward_dist': -0.23332032083777801}
{'reward_ctrl': -0.20661753828105306, 'reward_dist': -0.23125361109855219}
{'reward_ctrl': -0.85687433682436498, 'reward_dist': -0.22658387791398663}
{'reward_ctrl': -0.60555856481821235, 'reward_dist': -0.2224943413337854}
{'reward_ctrl': -0.59476742579954567, 'reward_dist': -0.22283152740186266}
{'reward_ctrl': -0.076210813507678513, 'reward_dist': -0.22565715739428013}
{'reward_ctrl': -0.68758337391555857, 'reward_dist': -0.22752469559348448}
{'reward_ctrl': -0.80597558768887367, 'reward_dist': -0.22587388796222571}
{'reward_ctrl': -1.4411187882701966, 'reward_dist': -0.22504288790864532}
{'reward_ctrl': -0.3945873728442828, 'reward_dist': -0.22570811509457836}
{'reward_ctrl': -0.076021006337276736, 'reward_dist': -0.22760790843948087}
{'reward_ctrl': -0.54391018847190897, 'reward_dist': -0.23305848867055354}
{'reward_ctrl': -0.11959409358852575, 'reward_dist': -0.24104766780740386}
{'reward_ctrl': -0.45247956452754851, 'reward_dist': -0.25140866509719834}
{'reward_ctrl': -1.0480779993109277, 'reward_dist': -0.26560625945074035}
{'reward_ctrl': -1.3688589950975174, 'reward_dist': -0.28584471802460093}
{'reward_ctrl': -0.31587956513781251, 'reward_dist': -0.31325786750400758}
{'reward_ctrl': -0.53556234712274509, 'reward_dist': -0.34422873540421378}
{'reward_ctrl': -0.038590028317181099, 'reward_dist': -0.37221142123715217}
{'reward_ctrl': -0.98251901674045339, 'reward_dist': -0.3949892170219772}
{'reward_ctrl': -0.27571781703023623, 'reward_dist': -0.40973032954079702}
{'reward_ctrl': -0.62168180481099133, 'reward_dist': -0.41121762903458808}
{'reward_ctrl': -0.80050862984995441, 'reward_dist': -0.39433151275505057}
{'reward_ctrl': -0.80445861925898154, 'reward_dist': -0.36216909963569099}
{'reward_ctrl': -0.57752830684960543, 'reward_dist': -0.11656763548572192}
{'reward_ctrl': -0.63487820783629423, 'reward_dist': -0.11818855092519572}
{'reward_ctrl': -0.042604637099694538, 'reward_dist': -0.11536063598358468}
{'reward_ctrl': -0.32673293406429171, 'reward_dist': -0.10768150216730336}
{'reward_ctrl': -0.51550523238460799, 'reward_dist': -0.10418760208555652}
{'reward_ctrl': -0.094372805699767998, 'reward_dist': -0.098304227961951346}
{'reward_ctrl': -0.16745399028993438, 'reward_dist': -0.085485687191757587}
{'reward_ctrl': -0.70666401308729376, 'reward_dist': -0.07318189584172706}
{'reward_ctrl': -1.4561616762630147, 'reward_dist': -0.064033996530252102}
{'reward_ctrl': -0.30861373996758895, 'reward_dist': -0.054531799976536739}
{'reward_ctrl': -0.96941684026124542, 'reward_dist': -0.042256444074863862}
{'reward_ctrl': -0.35306908110268487, 'reward_dist': -0.027730575010509545}
{'reward_ctrl': -0.89868640037504854, 'reward_dist': -0.024628651620586361}
{'reward_ctrl': -0.27568082688356327, 'reward_dist': -0.034402168670677122}
{'reward_ctrl': -0.83047640126876576, 'reward_dist': -0.044542738607327825}
{'reward_ctrl': -0.37079445946202516, 'reward_dist': -0.062626931357393972}
{'reward_ctrl': -1.1561055323200691, 'reward_dist': -0.091498461767558742}
{'reward_ctrl': -0.034369070030191122, 'reward_dist': -0.12204750920337511}
{'reward_ctrl': -0.33734131525085576, 'reward_dist': -0.14883876440352892}
{'reward_ctrl': -0.32918479034858683, 'reward_dist': -0.17167211030392321}
{'reward_ctrl': -0.2912767802632899, 'reward_dist': -0.19144405310570836}
