{'reward_ctrl': -0.19475688626170531, 'reward_dist': -0.30473280942001846}
{'reward_ctrl': -0.69240800941898029, 'reward_dist': -0.33165190891066965}
{'reward_ctrl': -0.23649263521580807, 'reward_dist': -0.34501828248408239}
{'reward_ctrl': -0.45823748652188462, 'reward_dist': -0.35500104417059875}
{'reward_ctrl': -0.16834154113863639, 'reward_dist': -0.35888591425607236}
{'reward_ctrl': -0.45875456218504601, 'reward_dist': -0.35897467755725898}
{'reward_ctrl': -0.53953442272579943, 'reward_dist': -0.35705226740813339}
{'reward_ctrl': -0.99299782011399329, 'reward_dist': -0.35233659437613474}
{'reward_ctrl': -0.21565441152753262, 'reward_dist': -0.34064726219918695}
{'reward_ctrl': -1.0534627113623949, 'reward_dist': -0.32283839473769727}
{'reward_ctrl': -0.0051055608353878139, 'reward_dist': -0.30486884408712939}
{'reward_ctrl': -0.22135470720711156, 'reward_dist': -0.2877213499081509}
{'reward_ctrl': -0.25454747411666512, 'reward_dist': -0.26815584983925989}
{'reward_ctrl': -0.17761048106961111, 'reward_dist': -0.24366379412686168}
{'reward_ctrl': -0.32041350752799208, 'reward_dist': -0.21343800641382374}
{'reward_ctrl': -0.6418899608436649, 'reward_dist': -0.18296100201071333}
{'reward_ctrl': -1.0674752454479222, 'reward_dist': -0.15457959765452994}
{'reward_ctrl': -0.052131249523635431, 'reward_dist': -0.12470210903795162}
{'reward_ctrl': -0.92730072711128142, 'reward_dist': -0.092090202123390419}
{'reward_ctrl': -0.49349619075088402, 'reward_dist': -0.066422990103308863}
{'reward_ctrl': -0.74611702572726779, 'reward_dist': -0.053653693339873784}
{'reward_ctrl': -0.26154629289933712, 'reward_dist': -0.049299227664914853}
{'reward_ctrl': -0.15557673613137701, 'reward_dist': -0.045837100022981539}
{'reward_ctrl': -1.0860704982453757, 'reward_dist': -0.039776029688251932}
{'reward_ctrl': -1.0512568281194785, 'reward_dist': -0.036688142438055786}
{'reward_ctrl': -0.57950906746188979, 'reward_dist': -0.036476171920629123}
{'reward_ctrl': -0.63248455928139213, 'reward_dist': -0.036971323223955931}
{'reward_ctrl': -1.1233737797491232, 'reward_dist': -0.043156652474031325}
{'reward_ctrl': -1.0730059036044308, 'reward_dist': -0.052370805794385217}
{'reward_ctrl': -0.56152077926258714, 'reward_dist': -0.058282851506859662}
{'reward_ctrl': -0.58474458145674257, 'reward_dist': -0.06516661205188036}
{'reward_ctrl': -0.57274991498997285, 'reward_dist': -0.43267466297425666}
{'reward_ctrl': -0.16156158007688154, 'reward_dist': -0.42989857267484544}
{'reward_ctrl': -0.80026315593341313, 'reward_dist': -0.42479712615636667}
{'reward_ctrl': -0.56628259254456415, 'reward_dist': -0.42213163458090686}
{'reward_ctrl': -0.66555904817299472, 'reward_dist': -0.41852339923887927}
{'reward_ctrl': -0.82292920141221437, 'reward_dist': -0.41527811725636898}
{'reward_ctrl': -0.5672491701015453, 'reward_dist': -0.41721366981757108}
{'reward_ctrl': -0.15890194889190298, 'reward_dist': -0.41990872798107953}
{'reward_ctrl': -0.057402268939720086, 'reward_dist': -0.4222710946006234}
{'reward_ctrl': -1.4573983770682521, 'reward_dist': -0.42414152649515863}
{'reward_ctrl': -0.21455635674708057, 'reward_dist': -0.4229772735288625}
{'reward_ctrl': -0.99918552078187528, 'reward_dist': -0.42021024558581727}
{'reward_ctrl': -1.2634899576171617, 'reward_dist': -0.41725381540517992}
{'reward_ctrl': -1.119158750746944, 'reward_dist': -0.41064599285698966}
{'reward_ctrl': -0.31072517895700724, 'reward_dist': -0.39740460138830092}
{'reward_ctrl': -0.10115778240682836, 'reward_dist': -0.38151455477298724}
{'reward_ctrl': -1.5682173064092606, 'reward_dist': -0.3667408579471223}
{'reward_ctrl': -0.42404768492125866, 'reward_dist': -0.35447613338775658}
{'reward_ctrl': -1.2265173406694942, 'reward_dist': -0.34364887363605423}
{'reward_ctrl': -0.62897853121846559, 'reward_dist': -0.33298364965863358}
{'reward_ctrl': -0.0036033999808088705, 'reward_dist': -0.32499357075075402}
{'reward_ctrl': -0.3967279027750869, 'reward_dist': -0.3191745706714556}
{'reward_ctrl': -0.80249714905704583, 'reward_dist': -0.3140247525126964}
{'reward_ctrl': -0.19815758152391777, 'reward_dist': -0.30830967284792532}
{'reward_ctrl': -1.3021763920050042, 'reward_dist': -0.30089636240899187}
{'reward_ctrl': -0.92349760332410791, 'reward_dist': -0.29564093404894626}
{'reward_ctrl': -0.72043886324126361, 'reward_dist': -0.29539520655822515}
{'reward_ctrl': -0.39666189875112334, 'reward_dist': -0.29903532169530384}
{'reward_ctrl': -0.69993438347399306, 'reward_dist': -0.30484763816854804}
{'reward_ctrl': -0.28553862475812841, 'reward_dist': -0.31249201532029214}
{'reward_ctrl': -0.89166081276460019, 'reward_dist': -0.32283886828126029}
{'reward_ctrl': -0.44652955743377981, 'reward_dist': -0.33684778771783458}
{'reward_ctrl': -1.0005092088684755, 'reward_dist': -0.3528181875954588}
{'reward_ctrl': -0.37885885326307428, 'reward_dist': -0.36954009577350821}
{'reward_ctrl': -0.67860240268463301, 'reward_dist': -0.38563236778860288}
{'reward_ctrl': -1.085020221095421, 'reward_dist': -0.39858097676183762}
{'reward_ctrl': -0.46587714080786535, 'reward_dist': -0.41070580033303528}
{'reward_ctrl': -0.86477727290755413, 'reward_dist': -0.42030842174102634}
{'reward_ctrl': -0.96399224036928888, 'reward_dist': -0.42805934165013043}
{'reward_ctrl': -0.31359035659589662, 'reward_dist': -0.43073653195128225}
{'reward_ctrl': -0.69164790736690474, 'reward_dist': -0.42542241408477299}
{'reward_ctrl': -1.6246328801311662, 'reward_dist': -0.41614053223447012}
{'reward_ctrl': -0.91619411216947666, 'reward_dist': -0.4060068264105467}
{'reward_ctrl': -1.9041703427138092, 'reward_dist': -0.39288429554825111}
{'reward_ctrl': -0.78871998196258353, 'reward_dist': -0.38403850013899443}
{'reward_ctrl': -0.55624351133521599, 'reward_dist': -0.37506900898651524}
{'reward_ctrl': -0.0020161989231200347, 'reward_dist': -0.35860137273099302}
{'reward_ctrl': -0.48967334524575618, 'reward_dist': -0.33860786241913449}
{'reward_ctrl': -0.62020384640403514, 'reward_dist': -0.31956814506991782}
{'reward_ctrl': -1.2237714930082801, 'reward_dist': -0.29730213433714636}
{'reward_ctrl': -1.346655318846371, 'reward_dist': -0.18049906387050518}
{'reward_ctrl': -0.33071778950838987, 'reward_dist': -0.17143284322498106}
{'reward_ctrl': -0.36123019226106784, 'reward_dist': -0.1484360090063877}
{'reward_ctrl': -1.5663095140630512, 'reward_dist': -0.11525535932789789}
{'reward_ctrl': -0.62142338145094056, 'reward_dist': -0.087729800953492074}
{'reward_ctrl': -0.92537146771572409, 'reward_dist': -0.077202248046554359}
{'reward_ctrl': -0.68222072640913445, 'reward_dist': -0.06558579476776405}
{'reward_ctrl': -0.76569434528832403, 'reward_dist': -0.040090072976340665}
{'reward_ctrl': -0.51332361838137008, 'reward_dist': -0.010669079564213571}
{'reward_ctrl': -1.0095216826499152, 'reward_dist': -0.017734894515518983}
{'reward_ctrl': -0.75543516080089101, 'reward_dist': -0.052038099916679764}
{'reward_ctrl': -0.49300734023890447, 'reward_dist': -0.089782417609737972}
{'reward_ctrl': -0.52172369549798314, 'reward_dist': -0.12381277198303088}
{'reward_ctrl': -1.4264869082561713, 'reward_dist': -0.1598383907362598}
{'reward_ctrl': -0.726836960915485, 'reward_dist': -0.20366505600885279}
{'reward_ctrl': -0.98055684604441173, 'reward_dist': -0.2534250693167005}
{'reward_ctrl': -0.86866480836643256, 'reward_dist': -0.29732137809153247}
{'reward_ctrl': -0.73817878628849809, 'reward_dist': -0.32840638608549938}
{'reward_ctrl': -1.1915275354092456, 'reward_dist': -0.35370120045266684}
{'reward_ctrl': -0.38692238167334503, 'reward_dist': -0.37199408162929437}
{'reward_ctrl': -0.22482460808626162, 'reward_dist': -0.38127995138117093}
{'reward_ctrl': -0.73809372495484427, 'reward_dist': -0.37861941643564734}
{'reward_ctrl': -0.94529021171136185, 'reward_dist': -0.36325938646478551}
{'reward_ctrl': -1.2236787328484158, 'reward_dist': -0.34055587632451118}
{'reward_ctrl': -0.64179628057283433, 'reward_dist': -0.31315319079176812}
{'reward_ctrl': -0.51703822098933061, 'reward_dist': -0.280789254830485}
{'reward_ctrl': -0.78981569506020699, 'reward_dist': -0.24459470794638957}
{'reward_ctrl': -0.72558170764149077, 'reward_dist': -0.21477446877118681}
{'reward_ctrl': -0.25235551279757074, 'reward_dist': -0.18464733632374025}
{'reward_ctrl': -0.86321684947273214, 'reward_dist': -0.15045223230520985}
{'reward_ctrl': -1.1428343258884477, 'reward_dist': -0.11517301696104816}
{'reward_ctrl': -1.1346136933732685, 'reward_dist': -0.089519677137348458}
{'reward_ctrl': -1.0240165252413256, 'reward_dist': -0.078372939948059689}
{'reward_ctrl': -0.2033138716776498, 'reward_dist': -0.085351237394595866}
{'reward_ctrl': -1.2391523853099025, 'reward_dist': -0.10199424365590964}
{'reward_ctrl': -0.6707165044363359, 'reward_dist': -0.11715400970834718}
{'reward_ctrl': -0.43056513907293859, 'reward_dist': -0.12926148075527069}
{'reward_ctrl': -0.7940162740065011, 'reward_dist': -0.1434037713604896}
{'reward_ctrl': -0.3235197784649389, 'reward_dist': -0.15640262200854885}
{'reward_ctrl': -0.54126332383800524, 'reward_dist': -0.16782409183180488}
{'reward_ctrl': -0.68849231702783764, 'reward_dist': -0.17884369693326554}
{'reward_ctrl': -0.76844802675313928, 'reward_dist': -0.18671502922232702}
{'reward_ctrl': -0.81561733166609229, 'reward_dist': -0.18655307496723206}
{'reward_ctrl': -0.38490886788127743, 'reward_dist': -0.18694659218553006}
{'reward_ctrl': -0.46290016831827474, 'reward_dist': -0.18831896156333816}
{'reward_ctrl': -1.2562491975496588, 'reward_dist': -0.19010696350816308}
{'reward_ctrl': -0.71293113981070089, 'reward_dist': -0.1927249965026778}
{'reward_ctrl': -0.78142873850123751, 'reward_dist': -0.19633969018959266}
{'reward_ctrl': -0.29838040046481507, 'reward_dist': -0.19944067150511874}
{'reward_ctrl': -0.97556966635321274, 'reward_dist': -0.20363718116170712}
{'reward_ctrl': -0.55046678785108727, 'reward_dist': -0.10021521393375926}
{'reward_ctrl': -0.89239425156469143, 'reward_dist': -0.10016579125090055}
{'reward_ctrl': -1.3253768343859367, 'reward_dist': -0.1000494377380767}
{'reward_ctrl': -0.88912885154559662, 'reward_dist': -0.099270453254392918}
{'reward_ctrl': -0.76928788057493236, 'reward_dist': -0.097827454025149724}
{'reward_ctrl': -0.34788793339874591, 'reward_dist': -0.097267783420257201}
{'reward_ctrl': -0.69256638200388343, 'reward_dist': -0.096750949489752325}
{'reward_ctrl': -0.72209855928560773, 'reward_dist': -0.096296053784453481}
{'reward_ctrl': -0.70413309007933944, 'reward_dist': -0.098641977228973027}
{'reward_ctrl': -0.2230883686267118, 'reward_dist': -0.10779610848829445}
{'reward_ctrl': -0.34184475834251732, 'reward_dist': -0.1254504846289855}
{'reward_ctrl': -0.32985774428267245, 'reward_dist': -0.14651686323161053}
{'reward_ctrl': -0.32312188241983431, 'reward_dist': -0.16536013406567815}
{'reward_ctrl': -0.14432261825912421, 'reward_dist': -0.18057134762242705}
{'reward_ctrl': -0.57186618869504158, 'reward_dist': -0.193942379749515}
{'reward_ctrl': -0.15766184934101884, 'reward_dist': -0.20370879072289336}
{'reward_ctrl': -1.3041601758196002, 'reward_dist': -0.2087180700533216}
{'reward_ctrl': -0.86140166588211897, 'reward_dist': -0.20860502177357909}
{'reward_ctrl': -0.73540061408296431, 'reward_dist': -0.20568213487735518}
{'reward_ctrl': -0.045844609358121055, 'reward_dist': -0.20244667124363727}
{'reward_ctrl': -0.34369525975105841, 'reward_dist': -0.19841117715272502}
{'reward_ctrl': -1.1968584351075877, 'reward_dist': -0.19372027372846956}
{'reward_ctrl': -0.99851179950683622, 'reward_dist': -0.18453396663999644}
{'reward_ctrl': -0.99193916348298128, 'reward_dist': -0.17517003632928949}
{'reward_ctrl': -0.9590450396051361, 'reward_dist': -0.17165692451062181}
{'reward_ctrl': -1.0030516778276173, 'reward_dist': -0.17229933912615136}
{'reward_ctrl': -1.3093894872164238, 'reward_dist': -0.17138000794852495}
{'reward_ctrl': -0.30661810254860722, 'reward_dist': -0.17094333184557578}
{'reward_ctrl': -0.034934206279972103, 'reward_dist': -0.17336151218196452}
{'reward_ctrl': -0.26225205397132911, 'reward_dist': -0.17462565245312756}
{'reward_ctrl': -0.19383054242424305, 'reward_dist': -0.17308087014705598}
{'reward_ctrl': -1.2874709251934753, 'reward_dist': -0.17064181326149444}
{'reward_ctrl': -1.6983339887397955, 'reward_dist': -0.16530136915917829}
{'reward_ctrl': -0.86520865238290101, 'reward_dist': -0.15931659309566581}
{'reward_ctrl': -0.83016391323609928, 'reward_dist': -0.15615409770137573}
{'reward_ctrl': -1.2013078768409702, 'reward_dist': -0.15430839428176751}
{'reward_ctrl': -0.42039858721866408, 'reward_dist': -0.14981438112218581}
{'reward_ctrl': -0.67292287630590886, 'reward_dist': -0.13981447791791932}
{'reward_ctrl': -0.70011948070466046, 'reward_dist': -0.12717802111207066}
{'reward_ctrl': -0.29706512325544171, 'reward_dist': -0.12415163771888607}
{'reward_ctrl': -0.42157612345365392, 'reward_dist': -0.12666409632247236}
{'reward_ctrl': -0.33576336226199399, 'reward_dist': -0.13060117672348365}
{'reward_ctrl': -1.679390754122819, 'reward_dist': -0.13454319473603824}
{'reward_ctrl': -0.91646255162157753, 'reward_dist': -0.1384466481859197}
{'reward_ctrl': -0.32542438479516156, 'reward_dist': -0.140833194965575}
{'reward_ctrl': -0.64394026799651494, 'reward_dist': -0.13596001374063368}
{'reward_ctrl': -0.73073944471939589, 'reward_dist': -0.12433564292328704}
{'reward_ctrl': -0.65056891555446716, 'reward_dist': -0.11195660194047355}
{'reward_ctrl': -0.29730522212179766, 'reward_dist': -0.10015431971117832}
{'reward_ctrl': -0.39233999266902386, 'reward_dist': -0.087000863843375728}
{'reward_ctrl': -0.57899523451626222, 'reward_dist': -0.19840019355377997}
{'reward_ctrl': -1.0064317901766473, 'reward_dist': -0.2000110400821398}
{'reward_ctrl': -0.39100820890391019, 'reward_dist': -0.20204558261785885}
{'reward_ctrl': -0.80263850679826931, 'reward_dist': -0.20446155548611253}
{'reward_ctrl': -0.075121023912754464, 'reward_dist': -0.20744035323739976}
{'reward_ctrl': -0.30483990111458942, 'reward_dist': -0.20941135953039189}
{'reward_ctrl': -0.95572426095501606, 'reward_dist': -0.20954652358678974}
{'reward_ctrl': -0.25277442220210372, 'reward_dist': -0.20861847826012855}
{'reward_ctrl': -0.40787820651942419, 'reward_dist': -0.20686146327684696}
{'reward_ctrl': -0.080078475298709553, 'reward_dist': -0.20080785366775963}
{'reward_ctrl': -1.2995183072205749, 'reward_dist': -0.19036515600983622}
{'reward_ctrl': -0.4420656596941116, 'reward_dist': -0.17754769682755389}
{'reward_ctrl': -1.0280629067951503, 'reward_dist': -0.16190249965409403}
{'reward_ctrl': -0.65396509105286482, 'reward_dist': -0.14658075907237916}
{'reward_ctrl': -0.45501698853258293, 'reward_dist': -0.13221163887287374}
{'reward_ctrl': -0.83133286423756791, 'reward_dist': -0.11525426955991602}
{'reward_ctrl': -0.82403650112219495, 'reward_dist': -0.097901134687590582}
{'reward_ctrl': -1.2914399014195435, 'reward_dist': -0.082927356377793512}
{'reward_ctrl': -1.0758882213673457, 'reward_dist': -0.07609052077599035}
{'reward_ctrl': -1.2941434431792644, 'reward_dist': -0.075796910308221027}
{'reward_ctrl': -0.46790389639910535, 'reward_dist': -0.075175592042997549}
{'reward_ctrl': -0.2676920593022028, 'reward_dist': -0.071934954057513517}
{'reward_ctrl': -1.6159425822774067, 'reward_dist': -0.066272804484181227}
{'reward_ctrl': -0.42332783867440632, 'reward_dist': -0.062394785038213399}
{'reward_ctrl': -0.54787568006968579, 'reward_dist': -0.063248270689284139}
{'reward_ctrl': -1.544362076320859, 'reward_dist': -0.064270779717435556}
{'reward_ctrl': -0.80850809310342497, 'reward_dist': -0.05931150670335672}
{'reward_ctrl': -0.65075651343191721, 'reward_dist': -0.053264689633403174}
{'reward_ctrl': -1.1684489358532124, 'reward_dist': -0.052966280096062981}
{'reward_ctrl': -1.0950802629405108, 'reward_dist': -0.051860208786802371}
{'reward_ctrl': -0.42283222327346082, 'reward_dist': -0.049142505614421371}
{'reward_ctrl': -0.13840592056101156, 'reward_dist': -0.048247681746743182}
{'reward_ctrl': -0.78029873421011653, 'reward_dist': -0.047407799352525919}
{'reward_ctrl': -0.3596712510381419, 'reward_dist': -0.04734523063545483}
{'reward_ctrl': -0.28376338458033434, 'reward_dist': -0.046726085926228386}
{'reward_ctrl': -0.89728796125255939, 'reward_dist': -0.046115838613495025}
{'reward_ctrl': -0.15911745955604778, 'reward_dist': -0.051040414408729466}
{'reward_ctrl': -1.179445634153417, 'reward_dist': -0.067404554617830501}
{'reward_ctrl': -1.4560875439112873, 'reward_dist': -0.092201447107252574}
{'reward_ctrl': -1.2650072501336107, 'reward_dist': -0.12585272218240173}
{'reward_ctrl': -0.22669189900242459, 'reward_dist': -0.15798329446298978}
{'reward_ctrl': -0.83498178910560861, 'reward_dist': -0.18384041164986425}
{'reward_ctrl': -0.52632052796479678, 'reward_dist': -0.20594677969340117}
{'reward_ctrl': -0.60522351638402916, 'reward_dist': -0.22092822010624827}
{'reward_ctrl': -0.58664570622724832, 'reward_dist': -0.23051351848386362}
{'reward_ctrl': -0.17748627369834699, 'reward_dist': -0.23825403488230357}
{'reward_ctrl': -0.9642085262458534, 'reward_dist': -0.24318241245780967}
{'reward_ctrl': -0.032112558229953812, 'reward_dist': -0.24599874220393772}
{'reward_ctrl': -1.4744981225662879, 'reward_dist': -0.24700492764443518}
{'reward_ctrl': -1.0129048095242492, 'reward_dist': -0.24588970590357875}
{'reward_ctrl': -0.71488836958884372, 'reward_dist': -0.10647739071342376}
{'reward_ctrl': -0.85116411623568966, 'reward_dist': -0.1120152586574544}
{'reward_ctrl': -1.5329151470919242, 'reward_dist': -0.12409512574307412}
{'reward_ctrl': -0.52477239674289344, 'reward_dist': -0.13389716061418111}
{'reward_ctrl': -0.28024612306679447, 'reward_dist': -0.13602899526730308}
{'reward_ctrl': -0.19199263275937853, 'reward_dist': -0.12977590836262018}
{'reward_ctrl': -1.4064012186663377, 'reward_dist': -0.12102985134507425}
{'reward_ctrl': -0.35587051131589625, 'reward_dist': -0.12264231546181316}
{'reward_ctrl': -0.93088662439502901, 'reward_dist': -0.12752007125527251}
{'reward_ctrl': -0.28567001528671954, 'reward_dist': -0.12196470342114221}
{'reward_ctrl': -0.70703046155709537, 'reward_dist': -0.10802224328900642}
{'reward_ctrl': -0.93702871848956426, 'reward_dist': -0.095640884713565161}
{'reward_ctrl': -1.0240903106195547, 'reward_dist': -0.094519426500889833}
{'reward_ctrl': -1.7567828195257542, 'reward_dist': -0.09280077051475151}
{'reward_ctrl': -0.73747911867749527, 'reward_dist': -0.087418609406286651}
{'reward_ctrl': -0.62286519737388346, 'reward_dist': -0.085318202534138951}
{'reward_ctrl': -0.52148463354117847, 'reward_dist': -0.078621815142803309}
{'reward_ctrl': -0.61538146233531488, 'reward_dist': -0.072777137856048668}
{'reward_ctrl': -0.64235956879506528, 'reward_dist': -0.068878531286925074}
{'reward_ctrl': -0.45989066947311741, 'reward_dist': -0.065805916547465634}
{'reward_ctrl': -0.96176900665766274, 'reward_dist': -0.065970430822227255}
{'reward_ctrl': -0.026957103717832654, 'reward_dist': -0.069470079479660732}
{'reward_ctrl': -0.23027303618669706, 'reward_dist': -0.077348901746903218}
{'reward_ctrl': -0.98788351418372189, 'reward_dist': -0.08638227854539432}
{'reward_ctrl': -0.91765622596310592, 'reward_dist': -0.09381312777300288}
{'reward_ctrl': -0.69865644848356656, 'reward_dist': -0.099065731358129516}
{'reward_ctrl': -0.44764945505448994, 'reward_dist': -0.10746214207706482}
{'reward_ctrl': -0.074838463104167918, 'reward_dist': -0.12400149457569293}
{'reward_ctrl': -1.1263000038931601, 'reward_dist': -0.14574139291545796}
{'reward_ctrl': -0.47896839898145493, 'reward_dist': -0.16872548659008224}
{'reward_ctrl': -0.31088932572095002, 'reward_dist': -0.18892485705386819}
{'reward_ctrl': -0.44570673822199475, 'reward_dist': -0.20399070622570711}
{'reward_ctrl': -0.47486831784439243, 'reward_dist': -0.20733150615914775}
{'reward_ctrl': -0.80820852271923016, 'reward_dist': -0.20496835409535799}
{'reward_ctrl': -0.53781407047627883, 'reward_dist': -0.20274523873219047}
{'reward_ctrl': -0.90671489244034087, 'reward_dist': -0.2000761751949636}
{'reward_ctrl': -1.3341457677153326, 'reward_dist': -0.19796096632123439}
{'reward_ctrl': -0.33944559385034168, 'reward_dist': -0.19438337569370986}
{'reward_ctrl': -0.95152721557878783, 'reward_dist': -0.18608002828786768}
{'reward_ctrl': -0.68931039458649646, 'reward_dist': -0.17787890881190693}
{'reward_ctrl': -0.37425307195697499, 'reward_dist': -0.16838281401055394}
{'reward_ctrl': -0.1513110400125284, 'reward_dist': -0.15357579128286064}
{'reward_ctrl': -0.8572691490523674, 'reward_dist': -0.13935138509157524}
{'reward_ctrl': -0.2305698493824988, 'reward_dist': -0.12685085889077688}
{'reward_ctrl': -1.4379609157676678, 'reward_dist': -0.11333736059431453}
{'reward_ctrl': -0.65568271842315407, 'reward_dist': -0.10566418332145902}
{'reward_ctrl': -0.17993746280197692, 'reward_dist': -0.10879067501484257}
{'reward_ctrl': -0.2088397724094922, 'reward_dist': -0.12124031162841907}
{'reward_ctrl': -0.70026162812543291, 'reward_dist': -0.1396495815266762}
{'reward_ctrl': -0.61316715008575162, 'reward_dist': -0.16643641909990453}
{'reward_ctrl': -1.8885661278344434, 'reward_dist': -0.20009116104003799}
{'reward_ctrl': -1.080043299122506, 'reward_dist': -0.19179454916982863}
{'reward_ctrl': -1.2602499095625053, 'reward_dist': -0.17147070178737939}
{'reward_ctrl': -1.0628647771176767, 'reward_dist': -0.15470831387159059}
{'reward_ctrl': -0.92247149842171416, 'reward_dist': -0.14044706463075049}
{'reward_ctrl': -1.3789167106753779, 'reward_dist': -0.11691091401852888}
{'reward_ctrl': -0.15929535593228875, 'reward_dist': -0.084954055024497405}
{'reward_ctrl': -0.9482323997736668, 'reward_dist': -0.063325039202657724}
{'reward_ctrl': -1.3726302844743405, 'reward_dist': -0.080904771648601992}
{'reward_ctrl': -0.7302896852690739, 'reward_dist': -0.1262145750990239}
{'reward_ctrl': -0.50621572996680742, 'reward_dist': -0.17329502592731394}
{'reward_ctrl': -0.41837703722844899, 'reward_dist': -0.21742923344073151}
{'reward_ctrl': -0.38229530404129441, 'reward_dist': -0.2522580357270735}
{'reward_ctrl': -1.0133335090180531, 'reward_dist': -0.27156921847799947}
{'reward_ctrl': -0.093352087263454536, 'reward_dist': -0.27610304878234582}
{'reward_ctrl': -0.13744780393116693, 'reward_dist': -0.26995118419437891}
{'reward_ctrl': -1.2458346480965794, 'reward_dist': -0.25266614151888006}
{'reward_ctrl': -0.73196757699864456, 'reward_dist': -0.22220809227802713}
{'reward_ctrl': -1.0135547449512936, 'reward_dist': -0.18410345937814515}
{'reward_ctrl': -1.2701368367903192, 'reward_dist': -0.14762877950591988}
{'reward_ctrl': -0.82221374306834782, 'reward_dist': -0.12908013856874309}
{'reward_ctrl': -1.2619108589875869, 'reward_dist': -0.1405849672033383}
{'reward_ctrl': -0.65542210182306815, 'reward_dist': -0.13918744212969944}
{'reward_ctrl': -0.48326627342286621, 'reward_dist': -0.1346530763387607}
{'reward_ctrl': -0.98228732679077102, 'reward_dist': -0.13176421485066439}
{'reward_ctrl': -0.27166180310632587, 'reward_dist': -0.12727590938005587}
{'reward_ctrl': -0.41567514454418042, 'reward_dist': -0.12209912526780277}
{'reward_ctrl': -1.4377681323552294, 'reward_dist': -0.11933745601242773}
{'reward_ctrl': -0.73813698689859397, 'reward_dist': -0.12039933584132582}
{'reward_ctrl': -0.44864163506839427, 'reward_dist': -0.12931943441094065}
{'reward_ctrl': -0.99811275200262495, 'reward_dist': -0.14061337109563932}
{'reward_ctrl': -0.62586596541982842, 'reward_dist': -0.14270993666750625}
{'reward_ctrl': -1.6152381960018771, 'reward_dist': -0.14409121658155266}
{'reward_ctrl': -0.92305831405913508, 'reward_dist': -0.14444254354973837}
{'reward_ctrl': -0.98006400059414878, 'reward_dist': -0.14517359771415259}
{'reward_ctrl': -1.2475635882429033, 'reward_dist': -0.15052706041770231}
{'reward_ctrl': -0.88776499706547485, 'reward_dist': -0.16026908885953037}
{'reward_ctrl': -0.41589667924124346, 'reward_dist': -0.17265020682647797}
{'reward_ctrl': -0.31721588259251249, 'reward_dist': -0.18970769103862764}
{'reward_ctrl': -1.1952464307457991, 'reward_dist': -0.20776644409967782}
{'reward_ctrl': -0.73277748891693539, 'reward_dist': -0.21691541419601093}
{'reward_ctrl': -0.60672158729288173, 'reward_dist': -0.2190491685123839}
{'reward_ctrl': -0.96767494553749722, 'reward_dist': -0.21334495066925474}
{'reward_ctrl': -0.42226591744266645, 'reward_dist': -0.1911972722817778}
{'reward_ctrl': -0.59491920817601485, 'reward_dist': -0.1551595788896335}
{'reward_ctrl': -0.56381351764337428, 'reward_dist': -0.11377085919594072}
{'reward_ctrl': -0.13147690336969894, 'reward_dist': -0.075838738113391146}
{'reward_ctrl': -0.22782860152242659, 'reward_dist': -0.044269445427343949}
{'reward_ctrl': -0.023054079080510072, 'reward_dist': -0.031015038299164875}
{'reward_ctrl': -1.0526150068414937, 'reward_dist': -0.049443188839411525}
{'reward_ctrl': -0.28354625102243031, 'reward_dist': -0.26937972132102939}
{'reward_ctrl': -0.021318907492747841, 'reward_dist': -0.26727118549507195}
{'reward_ctrl': -0.76303307249552232, 'reward_dist': -0.26322445156836993}
{'reward_ctrl': -0.7883042665935267, 'reward_dist': -0.2654221285910201}
{'reward_ctrl': -1.0359309397418961, 'reward_dist': -0.26804490439406992}
{'reward_ctrl': -0.96375627316408985, 'reward_dist': -0.25828576857251201}
{'reward_ctrl': -0.18941997423711093, 'reward_dist': -0.24337991559858568}
{'reward_ctrl': -0.04412872766946295, 'reward_dist': -0.22769346749962224}
{'reward_ctrl': -1.2830311036747475, 'reward_dist': -0.21082200658800931}
{'reward_ctrl': -0.88544135774655475, 'reward_dist': -0.19084972088663288}
{'reward_ctrl': -0.82641685008442511, 'reward_dist': -0.16962471236068388}
{'reward_ctrl': -0.55517043685666212, 'reward_dist': -0.14906242757699101}
{'reward_ctrl': -1.5329220434939455, 'reward_dist': -0.13154975987525941}
{'reward_ctrl': -0.33974064795299697, 'reward_dist': -0.12236907442787304}
{'reward_ctrl': -0.010881364707548946, 'reward_dist': -0.11865316612139383}
{'reward_ctrl': -0.97662812077058236, 'reward_dist': -0.11853337234791167}
{'reward_ctrl': -0.98837194998864875, 'reward_dist': -0.11562319604700526}
{'reward_ctrl': -0.97198386094567002, 'reward_dist': -0.11303799696472316}
{'reward_ctrl': -0.56873627955868855, 'reward_dist': -0.10836638723750637}
{'reward_ctrl': -1.0402837999478058, 'reward_dist': -0.09679016294098633}
{'reward_ctrl': -0.85521065467755386, 'reward_dist': -0.091288352401632689}
{'reward_ctrl': -0.45561460541980714, 'reward_dist': -0.08935043744592619}
{'reward_ctrl': -0.70922345118650609, 'reward_dist': -0.090174863711295322}
{'reward_ctrl': -0.93217345600218249, 'reward_dist': -0.10073608371654746}
{'reward_ctrl': -0.78549931177467347, 'reward_dist': -0.11733966607242724}
{'reward_ctrl': -1.5022607193726829, 'reward_dist': -0.1400385002798758}
{'reward_ctrl': -0.35174730975316698, 'reward_dist': -0.16336756563649296}
{'reward_ctrl': -0.34102197816779384, 'reward_dist': -0.18356814163725488}
